13000	98.95	0.00722779	0.000433872	0.0593703	3.75511e-10
13000	101.8	0.0049353	0.000390895	0.0554905	3.37434e-10
13000	104.65	0.00295264	0.000376407	0.0519129	3.03094e-10
13000	107.5	0.00125615	0.000328209	0.0486096	3.29176e-10
13000	110.35	-0.000198404	0.000301891	0.0455559	2.98821e-10
13000	113.2	-0.00143368	0.000270698	0.0427297	3.02371e-10
13000	116.05	-0.00246973	0.000255919	0.0401112	2.90564e-10
13000	118.9	-0.00333889	0.000230858	0.0376827	2.79867e-10
13000	121.75	-0.00404976	0.000219895	0.035428	2.69299e-10
13000	124.6	-0.00462776	0.000191848	0.0333328	2.59342e-10
13000	127.45	-0.0050881	0.00017651	0.0313839	2.49996e-10
13000	130.3	-0.00545027	0.000165654	0.0295696	2.55404e-10
13000	133.15	-0.00572065	0.000159277	0.0278791	2.46447e-10
13000	136	-0.00591302	0.000143745	0.0263026	2.3758e-10
13000	138.85	-0.00603638	0.000133492	0.0248312	1.2369e-10
13000	141.7	-0.0061016	0.00012552	0.023457	1.68259e-10
13000	144.55	-0.00611633	0.000115009	0.0221724	6.2362e-11
13000	147.4	-0.00608856	0.000109707	0.0209708	5.86244e-11
13000	150.25	-0.00602321	0.000102729	0.019846	5.51722e-11
13000	153.1	-0.00592853	9.37664e-05	0.0187923	5.19761e-11
13000	155.95	-0.00580836	9.11052e-05	0.0178045	4.90186e-11
13000	158.8	-0.00566755	8.38713e-05	0.016878	4.62722e-11
13000	161.65	-0.00551035	7.44376e-05	0.0160083	4.3725e-11
13000	164.5	-0.00533928	6.90935e-05	0.0151915	4.13584e-11
13000	167.35	-0.00515785	6.35429e-05	0.0144238	3.91523e-11
13000	170.2	-0.00496957	5.81156e-05	0.0137018	3.68762e-11
13000	173.05	-0.00477448	5.50365e-05	0.0130225	3.49695e-11
13000	175.9	-0.00457715	4.74822e-05	0.0123829	1.15875e-10
13000	178.75	-0.0043768	4.48018e-05	0.0117803	7.64512e-11
13000	181.6	-0.00417766	3.81486e-05	0.0112123	4.83837e-11
13000	184.45	-0.00397978	3.39288e-05	0.0106767	5.91807e-11
13000	187.3	-0.00378447	3.13549e-05	0.0101712	8.91991e-11
13000	190.15	-0.00359271	3.02203e-05	0.00969392	2.71899e-11
13000	193	-0.00340457	2.53774e-05	0.00924308	3.28456e-11
13000	195.85	-0.00322105	2.68953e-05	0.00881698	3.14238e-11
13000	198.7	-0.00304283	2.44922e-05	0.00841405	3.02369e-11
13000	201.55	-0.00287055	2.32413e-05	0.00803284	2.89679e-11
13000	204.4	-0.00270388	2.07713e-05	0.00767202	2.91064e-11
13000	207.25	-0.00254357	1.83059e-05	0.00733031	2.78237e-11
13000	210.1	-0.00238982	1.62579e-05	0.00700656	3.92823e-11
13000	212.95	-0.00224249	1.42605e-05	0.00669968	2.96088e-11
13000	215.8	-0.00210128	1.27236e-05	0.00640866	2.57369e-11
13000	218.65	-0.0019669	1.11158e-05	0.00613255	3.69086e-11
13000	221.5	-0.00183879	9.97258e-06	0.00587048	2.08647e-11
13000	224.35	-0.00171681	9.31501e-06	0.00562162	2.00721e-11
13000	227.2	-0.00160127	8.73441e-06	0.00538521	1.91053e-11
13000	230.05	-0.00149193	7.78857e-06	0.00516052	1.82491e-11
13000	232.9	-0.00138827	7.07948e-06	0.00494689	1.75598e-11
13000	235.75	-0.00129065	6.23842e-06	0.00474369	3.95488e-11
13000	238.6	-0.00119842	5.30669e-06	0.00455034	3.86678e-11
13000	241.45	-0.00111171	4.93378e-06	0.00436628	3.79296e-11
13000	244.3	-0.00102997	4.42506e-06	0.004191	3.7209e-11
13000	247.15	-0.000953294	4.5026e-06	0.00402402	3.59337e-11
